Age (Months),Sex,Height (cm),Nutritional_Status
53,Female,95.6,stunted
53,Female,97.4,normal
53,Female,119.1,normal
53,Female,106.1,normal
53,Female,91.8,severely stunted
53,Female,100.9,normal
53,Female,88.2,severely stunted
53,Female,120,Tall
53,Female,103.8,normal
53,Female,101.6,normal
53,Female,91.3,severely stunted
53,Female,99.2,normal
53,Female,123,Tall
53,Female,88.2,severely stunted
53,Female,109.1,normal
53,Female,97.6,normal
53,Female,103.2,normal
53,Female,109,normal
53,Female,89.4,severely stunted
53,Female,89.1,severely stunted
53,Female,99.6,normal
53,Female,110,normal
53,Female,110.7,normal
53,Female,111,normal
53,Female,118.4,normal
53,Female,90.8,severely stunted
53,Female,112.8,normal
53,Female,89.3,severely stunted
53,Female,93,stunted
53,Female,119.4,Tall
53,Female,110.6,normal
53,Female,116.8,normal
53,Female,106.4,normal
53,Female,111.4,normal
53,Female,104.6,normal
53,Female,109.4,normal
53,Female,122.7,Tall
53,Female,104.1,normal
53,Female,120.9,Tall
53,Female,115.5,normal
53,Female,92.5,stunted
53,Female,102.9,normal
53,Female,111.1,normal
53,Female,94.4,stunted
53,Female,106.3,normal
53,Female,94.7,stunted
53,Female,93.7,stunted
53,Female,91.3,severely stunted
53,Female,120.2,Tall
53,Female,118.8,normal
53,Female,110.5,normal
53,Female,116,normal
53,Female,120.5,Tall
53,Female,103.7,normal
53,Female,113.8,normal
53,Female,109.9,normal
53,Female,115.1,normal
53,Female,102.9,normal
53,Female,93.6,stunted
53,Female,122.3,Tall
53,Female,103.4,normal
53,Female,116.7,normal
53,Female,119.1,normal
53,Female,122.4,Tall
53,Female,107.7,normal
53,Female,119.5,Tall
53,Female,106.6,normal
53,Female,94.3,stunted
53,Female,96.2,stunted
53,Female,110.6,normal
53,Female,99.9,normal
53,Female,120.8,Tall
53,Female,119.8,Tall
53,Female,97,normal
53,Female,102.2,normal
53,Female,93,stunted
53,Female,93.4,stunted
53,Female,94.3,stunted
53,Female,120.6,Tall
53,Female,101.7,normal
53,Female,97.5,normal
53,Female,115.4,normal
53,Female,114.7,normal
53,Female,111.1,normal
53,Female,97.2,normal
53,Female,108.9,normal
53,Female,93.6,stunted
53,Female,108.9,normal
53,Female,100.7,normal
53,Female,89.8,severely stunted
53,Female,101.6,normal
53,Female,88,severely stunted
53,Female,120.7,Tall
53,Female,96,stunted
53,Female,93.1,stunted
53,Female,93.1,stunted
53,Female,116.8,normal
53,Female,90.8,severely stunted
53,Female,118.3,normal
53,Female,94.1,stunted
53,Female,95.6,stunted
53,Female,122.7,Tall
53,Female,102,normal
53,Female,114,normal
53,Female,93.2,stunted
53,Female,94.9,stunted
53,Female,95.8,stunted
53,Female,110.1,normal
53,Female,101.7,normal
53,Female,113.6,normal
53,Female,114,normal
53,Female,107.4,normal
53,Female,108.3,normal
53,Female,105.6,normal
53,Female,103.2,normal
53,Female,101.9,normal
53,Female,111.7,normal
53,Female,107.2,normal
53,Female,102.5,normal
53,Female,116.6,normal
53,Female,99.7,normal
53,Female,121.4,Tall
53,Female,119.3,Tall
53,Female,103.4,normal
53,Female,88.5,severely stunted
53,Female,109.8,normal
53,Female,102.4,normal
53,Female,94.3,stunted
53,Female,93.9,stunted
53,Female,95.1,stunted
53,Female,91.9,severely stunted
53,Female,105.3,normal
53,Female,94,stunted
53,Female,98.9,normal
53,Female,108.5,normal
53,Female,121.6,Tall
53,Female,93.1,stunted
53,Female,99.6,normal
53,Female,101.5,normal
53,Female,98.5,normal
53,Female,103.3,normal
53,Female,91.2,severely stunted
53,Female,99.6,normal
53,Female,120.4,Tall
53,Female,110,normal
53,Female,93.2,stunted
53,Female,106.1,normal
53,Female,118.3,normal
53,Female,117.7,normal
53,Female,121.3,Tall
53,Female,117,normal
53,Female,101.2,normal
53,Female,93.1,stunted
53,Female,113.3,normal
53,Female,123,Tall
53,Female,92.2,stunted
53,Female,101.3,normal
53,Female,115,normal
53,Female,88.3,severely stunted
53,Female,112.8,normal
53,Female,90.8,severely stunted
53,Female,98,normal
53,Female,93.5,stunted
53,Female,88.3,severely stunted
53,Female,100.7,normal
53,Female,120.6,Tall
53,Female,114,normal
53,Female,94.4,stunted
53,Female,89.4,severely stunted
53,Female,99.9,normal
53,Female,121.5,Tall
53,Female,89.5,severely stunted
53,Female,115.6,normal
53,Female,112.4,normal
53,Female,119.2,Tall
53,Female,108,normal
53,Female,90,severely stunted
53,Female,88,severely stunted
53,Female,106.9,normal
53,Female,123,Tall
53,Female,116.9,normal
53,Female,122,Tall
53,Female,104.4,normal
53,Female,88.4,severely stunted
53,Female,110.4,normal
53,Female,98.6,normal
53,Female,106.4,normal
53,Female,121.5,Tall
53,Female,89.9,severely stunted
53,Female,93.1,stunted
53,Female,109.3,normal
53,Female,103.7,normal
53,Female,110.5,normal
53,Female,88.8,severely stunted
53,Female,98.5,normal
53,Female,122.2,Tall
53,Female,121.7,Tall
53,Female,89.4,severely stunted
53,Female,118.4,normal
53,Female,122.9,Tall
53,Female,102,normal
53,Female,88.3,severely stunted
53,Female,93.9,stunted
53,Female,108.1,normal
53,Female,112.2,normal
53,Female,102.4,normal
53,Female,95,stunted
53,Female,111.1,normal
53,Female,117.6,normal
53,Female,120.2,Tall
53,Female,113,normal
53,Female,120.1,Tall
53,Female,119.1,normal
53,Female,107.1,normal
53,Female,110.6,normal
53,Female,115.9,normal
53,Female,101.1,normal
53,Female,105.3,normal
53,Female,107.7,normal
53,Female,96.9,normal
53,Female,113.7,normal
53,Female,100.4,normal
53,Female,116.2,normal
53,Female,98.9,normal
53,Female,94.4,stunted
53,Female,122.9,Tall
53,Female,105.7,normal
53,Female,109.4,normal
53,Female,104.5,normal
53,Female,90.3,severely stunted
53,Female,112.5,normal
53,Female,100.4,normal
53,Female,88.1,severely stunted
53,Female,106.7,normal
53,Female,102.5,normal
53,Female,111,normal
53,Female,108.1,normal
53,Female,104.1,normal
53,Female,99.4,normal
53,Female,106,normal
53,Female,112.4,normal
53,Female,100.6,normal
53,Female,119.6,Tall
53,Female,91.3,severely stunted
53,Female,119.1,normal
53,Female,104.7,normal
53,Female,111.2,normal
53,Female,94.2,stunted
53,Female,104.3,normal
53,Female,115.5,normal
53,Female,93.8,stunted
53,Female,118.8,normal
53,Female,114.2,normal
53,Female,107.5,normal
53,Female,113.4,normal
53,Female,89.8,severely stunted
53,Female,101.5,normal
53,Female,101.7,normal
53,Female,91.9,severely stunted
53,Female,105.9,normal
53,Female,122.7,Tall
53,Female,104.2,normal
53,Female,121.6,Tall
53,Female,105.5,normal
53,Female,112,normal
53,Female,94.7,stunted
53,Female,101.3,normal
53,Female,89,severely stunted
53,Female,91,severely stunted
53,Female,105.2,normal
53,Female,99.1,normal
53,Female,93.1,stunted
53,Female,90.2,severely stunted
53,Female,111.4,normal
53,Female,108.2,normal
53,Female,122.3,Tall
53,Female,91.1,severely stunted
53,Female,107.4,normal
53,Female,114,normal
53,Female,100.9,normal
53,Female,91.9,severely stunted
53,Female,111.9,normal
53,Female,111.4,normal
53,Female,119.8,Tall
53,Female,112.3,normal
53,Female,88.9,severely stunted
53,Female,111,normal
53,Female,88.4,severely stunted
53,Female,103.7,normal
53,Female,92.1,stunted
53,Female,113.1,normal
53,Female,94.5,stunted
53,Female,104.1,normal
53,Female,99.8,normal
53,Female,119.4,Tall
53,Female,99.7,normal
53,Female,122.6,Tall
53,Female,107,normal
53,Female,105.7,normal
53,Female,103.7,normal
53,Female,104.1,normal
53,Female,96.1,stunted
53,Female,119.2,Tall
53,Female,111.8,normal
53,Female,92.3,stunted
53,Female,96.3,stunted
53,Female,93.1,stunted
53,Female,123,Tall
53,Female,118.6,normal
53,Female,121.7,Tall
53,Female,95.3,stunted
53,Female,122.8,Tall
53,Female,103.1,normal
53,Female,107.1,normal
53,Female,120.3,Tall
53,Female,122.6,Tall
53,Female,89.5,severely stunted
53,Female,92.6,stunted
54,Female,98.2,normal
54,Female,101.1,normal
54,Female,123.2,Tall
54,Female,123.5,Tall
54,Female,109.9,normal
54,Female,115.6,normal
54,Female,90,severely stunted
54,Female,122.7,Tall
54,Female,98.9,normal
54,Female,110,normal
54,Female,96.3,stunted
54,Female,97.1,stunted
54,Female,108.3,normal
54,Female,107.4,normal
54,Female,96.4,stunted
54,Female,112.7,normal
54,Female,108.7,normal
54,Female,110.6,normal
54,Female,88.9,severely stunted
54,Female,99.2,normal
54,Female,118.7,normal
54,Female,101.5,normal
54,Female,103.4,normal
54,Female,99.1,normal
54,Female,122,Tall
54,Female,116.4,normal
54,Female,106.9,normal
54,Female,112.2,normal
54,Female,102.2,normal
54,Female,123.7,Tall
54,Female,99.9,normal
54,Female,109.7,normal
54,Female,88.3,severely stunted
54,Female,89.3,severely stunted
54,Female,108.4,normal
54,Female,115,normal
54,Female,122,Tall
54,Female,124,Tall
54,Female,92.9,stunted
54,Female,88.6,severely stunted
54,Female,106.2,normal
54,Female,121.5,Tall
54,Female,105.5,normal
54,Female,122.7,Tall
54,Female,100.8,normal
54,Female,101.4,normal
54,Female,119.5,normal
54,Female,91.2,severely stunted
54,Female,94.8,stunted
54,Female,92.6,stunted
54,Female,121.9,Tall
54,Female,92.2,severely stunted
54,Female,116.6,normal
54,Female,100.5,normal
54,Female,123.7,Tall
54,Female,110.6,normal
54,Female,96.4,stunted
54,Female,113.6,normal
54,Female,88.8,severely stunted
54,Female,113,normal
54,Female,98.2,normal
54,Female,100.2,normal
54,Female,95.7,stunted
54,Female,111,normal
54,Female,103.3,normal
54,Female,120.5,Tall
54,Female,108.2,normal
54,Female,117.5,normal
54,Female,105.7,normal
54,Female,123.3,Tall
54,Female,119.6,normal
54,Female,110.9,normal
54,Female,115.1,normal
54,Female,110.8,normal
54,Female,118.5,normal
54,Female,113.5,normal
54,Female,121.2,Tall
54,Female,110.6,normal
54,Female,96,stunted
54,Female,117.5,normal
54,Female,102.6,normal
54,Female,111.6,normal
54,Female,119.9,Tall
54,Female,99.1,normal
54,Female,89,severely stunted
54,Female,106.8,normal
54,Female,101.6,normal
54,Female,104.4,normal
54,Female,110.2,normal
54,Female,104.5,normal
54,Female,90.8,severely stunted
54,Female,121,Tall
54,Female,96,stunted
54,Female,119.7,normal
54,Female,95.6,stunted
54,Female,92.1,severely stunted
54,Female,108.1,normal
54,Female,90.6,severely stunted
54,Female,118.7,normal
54,Female,94.6,stunted
54,Female,122.3,Tall
54,Female,102.8,normal
54,Female,120.1,Tall
54,Female,88.8,severely stunted
54,Female,91.5,severely stunted
54,Female,92.1,severely stunted
54,Female,102.8,normal
54,Female,90.7,severely stunted
54,Female,121.5,Tall
54,Female,98.9,normal
54,Female,97.1,stunted
54,Female,97.6,normal
54,Female,116.8,normal
54,Female,104.3,normal
54,Female,96.1,stunted
54,Female,93.1,stunted
54,Female,119.9,Tall
54,Female,110.6,normal
54,Female,91.1,severely stunted
54,Female,98,normal
54,Female,95.4,stunted
54,Female,100.8,normal
54,Female,122.7,Tall
54,Female,119,normal
54,Female,88.4,severely stunted
54,Female,113.6,normal
54,Female,102.3,normal
54,Female,111.4,normal
54,Female,89.4,severely stunted
54,Female,89.2,severely stunted
54,Female,108,normal
54,Female,92,severely stunted
54,Female,100.7,normal
54,Female,99.2,normal
54,Female,104.6,normal
54,Female,114.3,normal
54,Female,90.3,severely stunted
54,Female,112.6,normal
54,Female,112.2,normal
54,Female,91.6,severely stunted
54,Female,110.2,normal
54,Female,109.8,normal
54,Female,101.9,normal
54,Female,115.7,normal
54,Female,101.2,normal
54,Female,96,stunted
54,Female,94,stunted
54,Female,104.6,normal
54,Female,101.7,normal
54,Female,105.6,normal
54,Female,95.4,stunted
54,Female,105.6,normal
54,Female,120.6,Tall
54,Female,110.5,normal
54,Female,109.4,normal
54,Female,99.7,normal
54,Female,110.6,normal
54,Female,95,stunted
54,Female,116.5,normal
54,Female,110.5,normal
54,Female,105.9,normal
54,Female,117.2,normal
54,Female,118.4,normal
54,Female,111.4,normal
54,Female,89.5,severely stunted
54,Female,104.2,normal
54,Female,103.5,normal
54,Female,117.7,normal
54,Female,116.5,normal
54,Female,111.2,normal
54,Female,117.6,normal
54,Female,116.1,normal
54,Female,122.4,Tall
54,Female,106.8,normal
54,Female,97.2,normal
54,Female,101.2,normal
54,Female,122.5,Tall
54,Female,123.5,Tall
54,Female,100.1,normal
54,Female,116.4,normal
54,Female,117.6,normal
54,Female,110.5,normal
54,Female,108.1,normal
54,Female,118.7,normal
54,Female,101.1,normal
54,Female,91.8,severely stunted
54,Female,107,normal
54,Female,88.2,severely stunted
54,Female,101.2,normal
54,Female,100.3,normal
54,Female,98.9,normal
54,Female,106.3,normal
54,Female,107.2,normal
54,Female,105,normal
54,Female,111.4,normal
54,Female,95.6,stunted
54,Female,111.6,normal
54,Female,93.6,stunted
54,Female,112.2,normal
54,Female,94.4,stunted
54,Female,100,normal
54,Female,109.7,normal
54,Female,108.6,normal
54,Female,114.8,normal
54,Female,93.6,stunted
54,Female,97.6,normal
54,Female,118.2,normal
54,Female,88.5,severely stunted
54,Female,105.3,normal
54,Female,114.5,normal
54,Female,112.9,normal
54,Female,100.8,normal
54,Female,117.1,normal
54,Female,93.2,stunted
54,Female,96.5,stunted
54,Female,123.4,Tall
54,Female,95.3,stunted
54,Female,110.7,normal
54,Female,97.8,normal
54,Female,106.9,normal
54,Female,101,normal
54,Female,101.7,normal
54,Female,97.9,normal
54,Female,95.8,stunted
54,Female,112.9,normal
54,Female,101.7,normal
54,Female,91.6,severely stunted
54,Female,109.9,normal
54,Female,121.2,Tall
54,Female,98.6,normal
54,Female,111.8,normal
54,Female,113.3,normal
54,Female,123.6,Tall
54,Female,108.5,normal
54,Female,114.4,normal
54,Female,110.4,normal
54,Female,104.6,normal
54,Female,107.2,normal
54,Female,113.6,normal
54,Female,92.1,severely stunted
54,Female,89,severely stunted
54,Female,112.6,normal
54,Female,108.3,normal
54,Female,113.6,normal
54,Female,123,Tall
54,Female,103.8,normal
54,Female,105.8,normal
54,Female,115.7,normal
54,Female,95.6,stunted
54,Female,101.2,normal
54,Female,122.1,Tall
54,Female,98.5,normal
54,Female,112.8,normal
54,Female,97.9,normal
54,Female,116.4,normal
54,Female,113.8,normal
54,Female,114.2,normal
54,Female,96.9,stunted
54,Female,123.4,Tall
54,Female,105.1,normal
54,Female,105.4,normal
54,Female,96,stunted
54,Female,90.5,severely stunted
54,Female,96.6,stunted
54,Female,110.4,normal
54,Female,109.9,normal
54,Female,105.1,normal
54,Female,91.8,severely stunted
54,Female,108.5,normal
54,Female,104.2,normal
54,Female,111.7,normal
54,Female,107,normal
54,Female,88,severely stunted
54,Female,96.8,stunted
54,Female,108,normal
54,Female,101.1,normal
54,Female,89.3,severely stunted
54,Female,88.7,severely stunted
54,Female,98.4,normal
54,Female,93.7,stunted
54,Female,105.9,normal
54,Female,97.2,normal
54,Female,123.7,Tall
54,Female,90.8,severely stunted
54,Female,119.4,normal
54,Female,117.2,normal
54,Female,95.1,stunted
54,Female,116.8,normal
54,Female,104.6,normal
54,Female,100.9,normal
54,Female,89.6,severely stunted
54,Female,93.1,stunted
54,Female,123.8,Tall
54,Female,116,normal
54,Female,91.2,severely stunted
54,Female,108.2,normal
54,Female,121.7,Tall
54,Female,103.2,normal
54,Female,109.5,normal
54,Female,98.6,normal
54,Female,96.9,stunted
54,Female,112.3,normal
54,Female,104.8,normal
54,Female,119.5,normal
54,Female,100.5,normal
54,Female,122.6,Tall
54,Female,121.3,Tall
54,Female,113.5,normal
54,Female,104,normal
54,Female,122.7,Tall
54,Female,111.2,normal
54,Female,90.6,severely stunted
54,Female,99.7,normal
54,Female,103.6,normal
54,Female,106.6,normal
54,Female,120.3,Tall
54,Female,91.7,severely stunted
54,Female,103.1,normal
54,Female,99.5,normal
54,Female,88.9,severely stunted
54,Female,117.4,normal
54,Female,105.5,normal
54,Female,116.3,normal
54,Female,114.6,normal
54,Female,100.4,normal
54,Female,97.3,normal
54,Female,119.8,normal
54,Female,105,normal
54,Female,90.1,severely stunted
54,Female,88.2,severely stunted
54,Female,120.5,Tall
54,Female,102.3,normal
54,Female,98.1,normal
54,Female,98.8,normal
54,Female,100.3,normal
54,Female,92.9,stunted
54,Female,115.2,normal
54,Female,99,normal
54,Female,115.5,normal
54,Female,107.3,normal
54,Female,122.7,Tall
54,Female,88.1,severely stunted
54,Female,107.1,normal
54,Female,103.4,normal
54,Female,117.7,normal
54,Female,88.3,severely stunted
54,Female,111.1,normal
54,Female,118.9,normal
54,Female,102.8,normal
54,Female,91.7,severely stunted
54,Female,105,normal
54,Female,111.1,normal
54,Female,100.8,normal
54,Female,99.2,normal
54,Female,94.8,stunted
54,Female,89.6,severely stunted
54,Female,104.9,normal
54,Female,117.4,normal
54,Female,93.5,stunted
54,Female,123.7,Tall
54,Female,96.4,stunted
54,Female,101.5,normal
54,Female,116.8,normal
54,Female,97.8,normal
54,Female,112.4,normal
54,Female,113.9,normal
54,Female,91.8,severely stunted
54,Female,97.6,normal
54,Female,92.4,severely stunted
54,Female,110.7,normal
54,Female,88.5,severely stunted
54,Female,89.8,severely stunted
54,Female,99.5,normal
54,Female,101.1,normal
54,Female,107.8,normal
54,Female,93.9,stunted
54,Female,95.2,stunted
54,Female,119.2,normal
54,Female,88.9,severely stunted
54,Female,88.3,severely stunted
54,Female,114.1,normal
54,Female,100.9,normal
54,Female,88.4,severely stunted
54,Female,109.3,normal
54,Female,100.8,normal
54,Female,107.3,normal
54,Female,120.5,Tall
54,Female,90,severely stunted
54,Female,117.3,normal
54,Female,104.8,normal
54,Female,116.6,normal
54,Female,118.7,normal
54,Female,101.7,normal
54,Female,121.9,Tall
54,Female,89.5,severely stunted
54,Female,118.1,normal
54,Female,111.4,normal
54,Female,95.2,stunted
54,Female,117.2,normal
54,Female,121.7,Tall
54,Female,98.2,normal
54,Female,107.4,normal
54,Female,97.2,normal
54,Female,110.4,normal
54,Female,116.6,normal
54,Female,112.9,normal
54,Female,111.1,normal
54,Female,98.9,normal
54,Female,104.7,normal
54,Female,93.1,stunted
54,Female,121,Tall
54,Female,100.4,normal
54,Female,118.9,normal
54,Female,96.4,stunted
54,Female,90.4,severely stunted
54,Female,111,normal
54,Female,89.5,severely stunted
54,Female,98.3,normal
54,Female,100.9,normal
54,Female,102.1,normal
54,Female,103.4,normal
54,Female,88.2,severely stunted
54,Female,111.8,normal
54,Female,121.2,Tall
54,Female,109.9,normal
54,Female,102.3,normal
54,Female,102.9,normal
54,Female,122.4,Tall
54,Female,110,normal
54,Female,119.3,normal
54,Female,97.3,normal
54,Female,102.8,normal
54,Female,121.4,Tall
54,Female,97.5,normal
54,Female,93.7,stunted
54,Female,100.1,normal
54,Female,113.4,normal
54,Female,119.3,normal
54,Female,121.2,Tall
54,Female,102.2,normal
54,Female,123.4,Tall
54,Female,110.7,normal
54,Female,101.2,normal
54,Female,108.3,normal
54,Female,109.4,normal
54,Female,109.6,normal
54,Female,103.4,normal
54,Female,108.5,normal
54,Female,99.9,normal
54,Female,96.6,stunted
54,Female,122.6,Tall
54,Female,107.8,normal
54,Female,107.8,normal
54,Female,95,stunted
54,Female,94.1,stunted
54,Female,123.2,Tall
54,Female,95.6,stunted
54,Female,123.2,Tall
54,Female,97.6,normal
54,Female,99,normal
54,Female,101.8,normal
54,Female,95,stunted
54,Female,101.4,normal
54,Female,119.9,Tall
54,Female,111.2,normal
54,Female,117.5,normal
54,Female,120.2,Tall
54,Female,107.1,normal
54,Female,96.9,stunted
54,Female,108.9,normal
54,Female,121.3,Tall
54,Female,112.3,normal
54,Female,122.3,Tall
54,Female,115.8,normal
54,Female,91.7,severely stunted
54,Female,89,severely stunted
54,Female,96.2,stunted
54,Female,112,normal
54,Female,90.2,severely stunted
54,Female,95.2,stunted
54,Female,89.2,severely stunted
54,Female,121.4,Tall
54,Female,88.6,severely stunted
54,Female,118.6,normal
54,Female,97.9,normal
54,Female,122.1,Tall
54,Female,109,normal
54,Female,90.9,severely stunted
54,Female,89.7,severely stunted
54,Female,109.3,normal
54,Female,92,severely stunted
54,Female,105.9,normal
54,Female,91.6,severely stunted
54,Female,99.1,normal
54,Female,99,normal
54,Female,97.3,normal
54,Female,121.9,Tall
54,Female,106.3,normal
54,Female,121,Tall
54,Female,104.2,normal
54,Female,99.7,normal
54,Female,123.7,Tall
54,Female,92.7,stunted
54,Female,114.5,normal
54,Female,102.1,normal
54,Female,116.2,normal
54,Female,116.9,normal
54,Female,116.6,normal
54,Female,118.6,normal
54,Female,122.3,Tall
54,Female,88.1,severely stunted
54,Female,122.6,Tall
54,Female,106.2,normal
54,Female,96.1,stunted
54,Female,120.2,Tall
54,Female,97.6,normal
54,Female,102.7,normal
54,Female,122.2,Tall
54,Female,103.2,normal
54,Female,93.2,stunted
54,Female,103.3,normal
54,Female,109.9,normal
54,Female,94.7,stunted
54,Female,89.5,severely stunted
54,Female,116.4,normal
54,Female,122.8,Tall
54,Female,105.5,normal
54,Female,97.7,normal
54,Female,116.6,normal
54,Female,97.1,stunted
54,Female,110,normal
54,Female,103.2,normal
54,Female,111.9,normal
54,Female,105.2,normal
54,Female,91.1,severely stunted
54,Female,102.6,normal
54,Female,104.8,normal
54,Female,89.7,severely stunted
54,Female,95.1,stunted
54,Female,95.5,stunted
54,Female,93.9,stunted
54,Female,120.1,Tall
54,Female,121.5,Tall
54,Female,95.8,stunted
54,Female,90.2,severely stunted
54,Female,99.4,normal
54,Female,123.3,Tall
54,Female,106.9,normal
54,Female,97,stunted
54,Female,88.2,severely stunted
54,Female,104.9,normal
54,Female,115,normal
54,Female,93.5,stunted
54,Female,101.6,normal
54,Female,95.1,stunted
54,Female,121.9,Tall
54,Female,108.5,normal
54,Female,123.8,Tall
54,Female,119.4,normal
54,Female,118.5,normal
54,Female,97.7,normal
54,Female,111.4,normal
54,Female,114.1,normal
54,Female,121.1,Tall
54,Female,101.3,normal
54,Female,117.9,normal
54,Female,121.2,Tall
54,Female,103,normal
54,Female,116.2,normal
54,Female,94.5,stunted
54,Female,96.8,stunted
54,Female,123.5,Tall
54,Female,118.4,normal
54,Female,93.3,stunted
54,Female,91.9,severely stunted
54,Female,95.2,stunted
54,Female,116.7,normal
54,Female,98.9,normal
54,Female,98.1,normal
54,Female,114,normal
54,Female,90.2,severely stunted
54,Female,94.8,stunted
54,Female,111.1,normal
54,Female,121.2,Tall
54,Female,108.3,normal
54,Female,95.3,stunted
54,Female,110.1,normal
54,Female,104.5,normal
54,Female,95.8,stunted
54,Female,102.9,normal
54,Female,101.9,normal
54,Female,122,Tall
54,Female,97,stunted
54,Female,110.5,normal
54,Female,105.7,normal
54,Female,97.2,normal
54,Female,105.4,normal
54,Female,105.2,normal
54,Female,88,severely stunted
54,Female,115.7,normal
54,Female,120.2,Tall
54,Female,90.4,severely stunted
54,Female,110.3,normal
54,Female,113.7,normal
54,Female,119.4,normal
54,Female,91.3,severely stunted
54,Female,110.6,normal
54,Female,112.9,normal
54,Female,94.1,stunted
54,Female,111,normal
54,Female,112.7,normal
54,Female,97.7,normal
54,Female,100.6,normal
54,Female,100,normal
54,Female,89.2,severely stunted
54,Female,115.6,normal
54,Female,96.6,stunted
54,Female,92.1,severely stunted
54,Female,92.1,severely stunted
54,Female,111.7,normal
54,Female,100.6,normal
54,Female,119.3,normal
54,Female,123.8,Tall
54,Female,92.8,stunted
54,Female,98.7,normal
54,Female,117.7,normal
54,Female,118.5,normal
54,Female,90.2,severely stunted
54,Female,114,normal
54,Female,99.5,normal
54,Female,102.7,normal
54,Female,89,severely stunted
54,Female,93.9,stunted
54,Female,98.9,normal
54,Female,108.4,normal
54,Female,109.5,normal
54,Female,116.7,normal
54,Female,119.4,normal
54,Female,120.9,Tall
54,Female,99.5,normal
54,Female,123.6,Tall
54,Female,114.7,normal
54,Female,111.5,normal
54,Female,99.9,normal
54,Female,114.2,normal
54,Female,95.2,stunted
54,Female,92,severely stunted
54,Female,90,severely stunted
54,Female,102.6,normal
54,Female,96.5,stunted
54,Female,99.8,normal
54,Female,106.1,normal
54,Female,113.1,normal
54,Female,100.6,normal
54,Female,119.9,Tall
54,Female,117.3,normal
54,Female,100.8,normal
54,Female,112.1,normal
54,Female,121.3,Tall
54,Female,92.4,severely stunted
54,Female,110.9,normal
54,Female,89.4,severely stunted
54,Female,94.7,stunted
54,Female,113.1,normal
54,Female,115.2,normal
54,Female,114.9,normal
54,Female,120.5,Tall
54,Female,115.8,normal
54,Female,98.9,normal
54,Female,98.6,normal
54,Female,105.2,normal
54,Female,114.7,normal
54,Female,112.3,normal
54,Female,93.7,stunted
54,Female,89.2,severely stunted
54,Female,101.1,normal
54,Female,101.7,normal
54,Female,98.1,normal
54,Female,111.2,normal
54,Female,111.7,normal
54,Female,111.4,normal
54,Female,110.8,normal
54,Female,105.6,normal
54,Female,114.5,normal
54,Female,88.3,severely stunted
54,Female,120.5,Tall
54,Female,114.4,normal
54,Female,100.6,normal
54,Female,112.3,normal
54,Female,118,normal
54,Female,116.3,normal
54,Female,121.1,Tall
54,Female,115.5,normal
54,Female,109.5,normal
54,Female,105.2,normal
54,Female,92.8,stunted
54,Female,96.2,stunted
54,Female,117.4,normal
54,Female,88.7,severely stunted
54,Female,105.1,normal
54,Female,110.2,normal
54,Female,117.1,normal
54,Female,90.2,severely stunted
54,Female,96,stunted
54,Female,102.1,normal
54,Female,118.2,normal
54,Female,113.4,normal
54,Female,119.7,normal
54,Female,93.8,stunted
54,Female,89.2,severely stunted
54,Female,104.1,normal
54,Female,115.6,normal
54,Female,110.5,normal
54,Female,119.5,normal
54,Female,110.2,normal
54,Female,110.2,normal
54,Female,107.3,normal
54,Female,98.4,normal
54,Female,105.9,normal
54,Female,122.1,Tall
54,Female,118.4,normal
54,Female,89.1,severely stunted
54,Female,96.8,stunted
54,Female,118.6,normal
54,Female,118.5,normal
54,Female,119.3,normal
54,Female,102.7,normal
54,Female,116.2,normal
54,Female,117,normal
54,Female,108.5,normal
54,Female,94.8,stunted
54,Female,92,severely stunted
54,Female,113.3,normal
54,Female,98.5,normal
54,Female,123.6,Tall
54,Female,110.4,normal
54,Female,119.4,normal
54,Female,112,normal
54,Female,123.6,Tall
54,Female,102.9,normal
54,Female,120.5,Tall
54,Female,110.1,normal
54,Female,99,normal
54,Female,91.1,severely stunted
54,Female,91.2,severely stunted
54,Female,100.4,normal
54,Female,117.5,normal
54,Female,120.4,Tall
54,Female,117.4,normal
54,Female,113.4,normal
54,Female,89,severely stunted
54,Female,115.1,normal
54,Female,113.9,normal
54,Female,104.4,normal
54,Female,107.5,normal
54,Female,112.9,normal
54,Female,94.9,stunted
54,Female,101.9,normal
54,Female,111.8,normal
54,Female,111.4,normal
54,Female,103.7,normal
54,Female,106.6,normal
54,Female,115.4,normal
54,Female,108,normal
54,Female,111.1,normal
54,Female,94.8,stunted
54,Female,95,stunted
54,Female,116.3,normal
54,Female,101.5,normal
54,Female,108.7,normal
54,Female,101.1,normal
54,Female,91.1,severely stunted
54,Female,107.8,normal
54,Female,117.6,normal
54,Female,89.3,severely stunted
54,Female,90.4,severely stunted
54,Female,98.4,normal
54,Female,104.7,normal
54,Female,113.7,normal
54,Female,94.1,stunted
54,Female,116,normal
54,Female,116.8,normal
54,Female,106.8,normal
54,Female,112.4,normal
54,Female,100.1,normal
54,Female,97.5,normal
54,Female,119.8,normal
54,Female,110,normal
54,Female,111.3,normal
54,Female,114.7,normal
54,Female,109.3,normal
54,Female,104,normal
54,Female,117.5,normal
54,Female,115.3,normal
54,Female,123.8,Tall
54,Female,105.3,normal
54,Female,91.3,severely stunted
54,Female,107.2,normal
54,Female,111.4,normal
54,Female,107.6,normal
54,Female,119,normal
54,Female,115.6,normal
54,Female,106.3,normal
54,Female,98.5,normal
54,Female,92.6,stunted
54,Female,104.6,normal
